control,StartDate,EndDate,Duration,RecordedDate,ResponseId,Prolific ID,avg_learn_art,Consent_3,Age,Gender,Ethnicity,Education,Income,avg_learn_phil,accuracy_pre,accuracy_post,confi_trial_pre,confi_trial_post,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,attention_slider_3_1,Q279,Q280,Q281,condition
noai,2026-02-03 09:09:37,2026-02-03 09:21:08,691,2026-02-03 09:21:09,R_7hmwDSBuhWCnOmt,6962f0990040e5488a1a55c2,88,4,31,3,1,3,1,87.6,0.7,0.4,44.44,49.4,25,76,2,11,100,2,19,1,82,1,59,1,74,1,12,3,84,1,6,1,86,1,26,20,3,70,88,3,64,86,2,9,75,3,6,87,1,76,100,1,23,82,3,67,91,2,70,87,1,86,95,1,23,88,85,10,41,18,51,,The interest and willingness to learn about philosophy and its many facets.,,control
noai,2026-02-03 09:10:02,2026-02-03 09:25:55,953,2026-02-03 09:25:56,R_2hoa00zOsBdJPTs,67657e4f46e0129f2098fdd7,52,4,29,1,2,5,3,61.6,0.4,0.5,37.11,39,65,41,4,60,100,2,31,2,26,1,72,3,29,1,33,3,64,1,32,1,32,3,27,30,1,49,74,1,48,60,1,27,49,3,68,69,1,31,73,2,23,51,2,66,73,1,26,50,3,27,63,2,25,0,54,30,67,58,50,,Knowledge on Philosophy and consistency,,control
noai,2026-02-03 09:13:43,2026-02-03 09:26:40,776,2026-02-03 09:26:40,R_2iKC4mIBmh47zlc,6002644fb11a3827c99d0a71,31,4,30,2,1,4,1,52.9,0.4,0.7,5.89,33.9,63,50,4,12,100,2,0,1,0,1,16,1,9,3,0,3,21,1,0,2,11,2,0,10,3,61,39,1,58,69,1,75,60,1,0,61,3,21,48,1,17,37,1,28,63,1,53,44,1,11,52,2,15,66,56,20,57,21,51,,Maybe testing how confident people are before and after answering questions on a subject,nope,control
noai,2026-02-03 09:16:02,2026-02-03 09:26:58,656,2026-02-03 09:26:59,R_1390CyKwFhROp4F,696532a150135747deb57f0b,68,4,32,3,1,4,5,65.2,0.6,0.8,63.22,62.7,60,40,2,25,100,3,53,1,95,1,71,1,60,3,27,3,72,1,65,2,72,1,100,60,1,62,75,1,74,58,3,60,60,1,38,52,1,53,63,1,55,75,3,36,73,1,59,64,1,95,60,1,95,0,72,70,69,38,51,,I think you were testing a willingness to engage with topics (not necessarily just philosophy) at a deeper level. Or perhaps how one's own assessment of their expertise affects their accuracy when engaging philosophical concepts,"fun study, thank you!",control
noai,2026-02-03 09:17:10,2026-02-03 09:27:09,598,2026-02-03 09:27:10,R_81ttgVe0P1MytD8,6978c486511a8f887a7b0047,83,4,21,2,7,4,7,66.9,0.5,0.5,15.56,15,43,20,3,28,100,1,21,1,15,2,33,1,9,2,8,1,11,3,5,2,24,1,19,40,1,25,69,1,15,67,1,8,75,3,23,68,1,4,65,2,5,60,2,14,64,2,23,63,1,15,76,2,18,0,62,20,49,3,50,,Knowledge about philosophy and philosophy studies,,control
noai,2026-02-03 09:08:53,2026-02-03 09:29:19,1225,2026-02-03 09:29:20,R_2eklLKx8NLI3Ld7,697d1d7661bef0c2ecdd9933,84,4,29,2,2,4,1,79.6,0.5,0.3,25.78,53.8,47,1,3,21,100,2,36,2,10,1,31,2,16,1,31,3,56,1,32,3,30,1,0,10,1,62,90,2,70,67,2,65,100,3,14,49,1,85,62,2,28,59,1,72,84,3,17,100,2,37,85,3,88,0,100,30,34,4,50,,Knowledge of philosophy.,"Give a brief description of the topic before each question, explaining what is being asked, so participants have some background before answering the multiple-choice questions. ",control
noai,2026-02-03 09:20:24,2026-02-03 09:30:37,613,2026-02-03 09:30:39,R_82YnNXnug849dVx,6979deac7941d6c3673fe36b,5,4,33,2,1,5,5,21.2,0.7,0.6,0,0,58,11,3,0,100,1,0,1,0,1,51,3,0,1,0,1,0,1,0,1,0,3,0,10,3,0,38,1,0,18,1,0,21,3,0,20,1,0,17,3,0,19,2,0,14,1,0,19,1,0,31,1,0,0,15,10,58,4,51,,Whether the phrasing of questions changes a person's confidence in getting the right answer.,,control
noai,2026-02-03 09:18:42,2026-02-03 09:30:44,721,2026-02-03 09:30:44,R_2WiHI4Avcqwybhn,5c2bb9cc8c35040001a59dde,5,4,42,2,7,3,3,66.8,0.4,0.7,17.89,39.7,66,42,2,50,100,2,8,1,8,3,17,1,29,3,0,2,27,1,0,3,5,1,34,10,1,22,83,1,58,80,1,51,63,3,40,53,1,67,73,1,13,49,2,10,59,1,48,63,1,24,89,3,64,56,56,20,79,7,52,,not sure,,control
noai,2026-02-03 09:21:56,2026-02-03 09:33:06,670,2026-02-03 09:33:07,R_8sX50eoIQxCXkkf,6978ca0e47e0a4549d470ae7,18,4,31,2,1,3,3,45.1,0.6,0.5,10.11,7.3,85,47,2,9,100,2,4,1,12,1,5,1,2,1,53,3,4,1,0,3,4,1,3,10,3,6,52,2,8,51,1,5,49,3,5,53,3,13,12,1,9,44,3,8,53,1,5,45,1,5,48,1,9,46,44,10,16,1,48,,People's understanding of philosophical theories,,control
noai,2026-02-03 09:01:16,2026-02-03 09:35:34,2058,2026-02-03 09:35:35,R_2q2m27Qbzaw3y7G,67758a5ff599a6b3e978ad3b,68,4,22,2,1,4,6,1.8,0.6,0.5,16.67,32.3,64,22,3,10,100,3,18,1,53,1,28,2,6,3,28,3,22,1,0,1,5,3,8,30,1,52,3,1,21,0,2,62,3,1,38,2,3,33,5,3,8,0,3,35,2,1,26,0,3,24,0,1,24,0,3,40,58,18,49,,the ability to make informed judgements,,control
noai,2026-02-03 09:05:48,2026-02-03 09:41:02,2113,2026-02-03 09:41:02,R_2dXtspMMUJvevoN,6979192c2c78f1d151f6f3e7,49,4,29,2,2,4,3,91.4,1,0.9,90.67,84.6,91,46,3,83,100,3,95,1,92,1,94,1,96,1,92,1,89,1,95,1,84,1,90,90,1,89,89,1,84,93,1,90,88,1,89,90,3,53,89,1,92,93,1,78,89,1,90,94,1,91,89,1,90,0,100,80,96,72,49,,"social psychology, decision making and behavioral measures.",,control
noai,2026-02-03 09:22:59,2026-02-03 09:53:08,1808,2026-02-03 09:53:08,R_8CM3HPOUVyb8s6Z,6979e4baf7dda279db034228,80,4,28,2,2,5,1,72.1,0.8,0.7,71,74.3,59,52,2,44,70,3,78,1,59,1,77,1,77,1,78,1,67,2,78,1,81,1,77,60,2,45,50,1,84,86,3,82,70,1,86,48,1,80,87,1,77,69,1,77,85,1,90,88,1,77,76,2,45,52,62,70,79,48,53,,Knowledge about Philosophy,None,control
noai,2026-02-03 09:47:44,2026-02-03 09:53:45,361,2026-02-03 09:53:45,R_8d0Tylg2QxrMUQD,6658bc8cdb58287ded9f8ac2,51,4,30,2,7,4,3,69.5,0.5,0.4,7.67,0.2,66,35,3,13,100,2,0,1,36,1,0,2,0,3,0,3,9,1,0,2,0,1,11,10,3,2,71,3,0,72,1,0,67,1,0,70,2,0,64,2,0,70,1,0,71,1,0,68,3,0,67,3,0,0,75,0,70,5,51,,Understanding of philiosophical concepts,,control
noai,2026-02-03 09:46:29,2026-02-03 09:53:48,438,2026-02-03 09:53:49,R_7YeBcN2gGXGQ29X,67781725e6aed7d8f5c370e5,22,4,34,2,1,4,7,26.4,0.4,0.2,35.89,21,100,69,2,40,100,1,12,1,71,2,43,1,50,1,4,3,48,3,5,2,46,1,47,20,3,21,18,3,30,38,2,18,26,2,9,12,3,20,22,1,28,25,3,23,20,1,4,34,3,25,46,2,32,0,23,20,95,3,46,,no clue,none,control
noai,2026-02-03 09:47:28,2026-02-03 09:58:06,638,2026-02-03 09:58:07,R_5PS2wwIp7TLpekM,6946df52c8f481594f455bdf,63,4,24,1,3,3,3,49.7,0.7,0.4,70.67,51,83,64,2,52,100,3,100,2,78,1,69,1,64,1,68,1,62,3,55,1,57,1,100,60,1,47,44,1,43,37,3,44,45,3,63,60,1,52,50,3,51,60,2,53,55,2,55,53,3,46,36,1,56,63,57,60,79,62,50,,My understanding of philosophy,n/a,control
noai,2026-02-03 10:08:00,2026-02-03 10:14:48,408,2026-02-03 10:14:49,R_2ErHB9ZQELg3kEj,6762ac843af6b79366b90960,0,4,22,2,1,5,3,22.1,0.7,0.5,18.56,18.4,20,49,3,28,100,2,0,1,32,1,54,1,33,1,0,3,47,1,0,1,27,2,0,40,1,48,97,1,29,15,3,15,0,3,16,61,1,0,0,1,0,0,1,37,0,3,18,0,3,0,34,3,21,0,14,20,26,29,52,,whether the questions used influenced your perceived ability to correctly answer questions,,control
noai,2026-02-03 10:10:53,2026-02-03 10:16:33,339,2026-02-03 10:16:33,R_8UI0Tr4JM1QyKWZ,6978c580d801e64f18d9e3ab,37,4,34,2,1,3,3,87.3,0.3,0.3,19.56,11.6,71,14,4,29,100,1,23,3,15,1,22,3,15,3,18,3,20,1,11,3,22,1,23,10,1,8,85,3,13,86,1,12,90,3,14,88,3,11,88,1,11,90,2,8,84,2,11,85,2,16,88,3,12,0,89,10,64,0,49,,They I really didn't have a clue about Philosophy,nope,control
noai,2026-02-03 10:20:02,2026-02-03 10:29:03,540,2026-02-03 10:29:03,R_3FgM5FfKzNfRfih,695d4137246abe016bd37aab,100,4,36,1,1,4,1,54.2,0.7,0.9,45,61.1,70,60,4,36,100,3,64,1,72,1,56,1,22,3,56,1,34,1,36,1,60,3,25,40,1,68,73,1,84,30,3,18,82,1,61,85,1,71,22,1,39,78,1,65,69,1,65,71,1,67,19,1,73,0,13,60,71,42,50,,"Self-evalulation, but also possibly recall and the ability to infer answers when given related questions prior",No,control
noai,2026-02-03 10:27:14,2026-02-03 10:34:03,408,2026-02-03 10:34:04,R_2aXOi6L75t1xFHD,697907380288cec209ffb814,43,4,20,2,1,3,5,28.8,0.6,0.3,3.33,0,69,40,3,25,100,2,0,1,0,1,0,3,5,1,0,3,0,1,0,2,0,1,0,10,2,0,21,3,0,24,3,0,26,3,0,43,1,0,21,1,0,33,2,0,29,3,0,25,2,0,37,1,0,0,29,0,75,8,51,,knowledge,,control
noai,2026-02-03 10:28:44,2026-02-03 10:34:43,359,2026-02-03 10:34:44,R_8OUEAl1o9iIWQvz,6658df4ff45df15a18d4b115,0,4,23,2,1,5,3,47,0.5,0.6,15.44,27.6,74,14,4,4,100,2,2,1,90,3,10,1,0,1,0,3,9,3,0,1,34,1,0,30,3,0,32,1,54,66,3,2,41,1,4,23,1,63,78,3,10,35,2,21,46,1,2,57,1,85,34,1,35,0,58,40,68,6,50,,How answering a load of questions that you have no idea about affects your happiness?,,control
ai,2026-05-14T07:17:15Z,2026-05-14T07:31:05Z,829,2026-05-14T07:31:06Z,R_2CEDOaTFxxtTW8f,6a019ce26ac16b4a941134f5,0,4,20,2,7,3,1,10.1,0.3,0.3,23.1,23.1,83,39,4,58,100,1,14,2,16,1,48,2,24,1,17,3,6,1,14,2,20,3,14,21,2,53,12,3,14,16,1,12,11,2,67,10,3,14,6,1,15,10,3,15,8,3,12,12,1,13,8,2,16,0,8,11,71,31,53,"It made me annoyed, overly empathetic, used a lot of filler words to long sentences instead of straight correction.",i think confidence levels and how ai impacts them in,no,sycophantic
ai,2026-05-14T07:16:46Z,2026-05-14T07:33:56Z,1029,2026-05-14T07:33:57Z,R_2rdJv8Ko2ZFIc6R,69f39c02faa92a381fcab86b,75,4,34,2,1,4,3,66.5,0.5,0.6,17.9,48,85,64,4,21,100,3,25,3,4,1,2,3,23,1,9,3,27,1,9,2,24,1,35,21,1,77,83,3,31,68,1,80,77,3,38,74,1,15,64,2,18,86,2,68,68,1,86,76,1,37,69,1,30,0,0,11,77,26,51,No,AI's influence of learnings within Philosophy.,NA,sycophantic
ai,2026-05-14T06:45:59Z,2026-05-14T06:58:05Z,725,2026-05-14T06:58:05Z,R_2LkhNnCm4YPmFDC,6a022f364e57a322c6571b82,57,4,31,1,1,4,5,72.6,0.5,0.4,28.7,29.5,79,58,2,32,100,2,27,1,24,1,53,1,23,1,26,3,28,1,21,2,25,2,28,50,3,31,66,3,31,73,1,18,71,1,47,75,3,27,76,2,34,76,3,31,70,1,20,73,2,27,74,1,29,0,72,20,74,41,50,"No, amusing though - I felt like Andrew Neiman","Willingness to learn, and/or perceived happiness, as it relates to feedback styles",NA,non_sycophantic
ai,2026-05-14T06:45:44Z,2026-05-14T07:03:12Z,1047,2026-05-14T07:03:13Z,R_8hSvu1AXqixLRPb,66fc68db74a4c7b3e285f44a,51,4,51,1,1,4,7,36.4,0.6,0.4,52.9,60.1,62,35,4,31,100,3,59,1,63,1,54,2,44,1,55,3,64,1,50,2,52,1,57,60,1,60,28,3,63,46,2,59,36,3,63,43,3,55,28,2,56,38,1,58,35,1,63,42,1,66,38,3,58,0,30,50,59,34,53,It was clear that the AI was prompted to provide an emotionally evocative response regardless of the accuracy of the answer,Whether our reaction to feedback would influence our input elsewhere,none that springs to mind at this time,non_sycophantic
ai,2026-05-14T06:43:01Z,2026-05-14T07:07:16Z,1454,2026-05-14T07:07:17Z,R_2XIYJqWOZF6wbIZ,69f62b56d44890c80bc6156d,40,4,19,1,1,2,2,76.7,0.6,0.6,53.2,87.8,79,43,4,45,100,3,49,1,68,3,72,1,43,1,35,3,55,1,63,1,49,2,53,60,1,95,94,3,86,81,1,81,67,1,93,57,1,100,85,1,91,88,2,77,68,1,96,74,3,77,68,2,82,0,85,70,83,43,50,The AI assistant provided some useful insight on Philosophy terms I had never heard before.,The participants' knowledge of Philosophy terms.,NA,sycophantic
ai,2026-05-14T06:42:38Z,2026-05-14T06:54:24Z,706,2026-05-14T06:54:25Z,R_31hHXEO9NUf3HQS,69f3ab930bfcc8bc1f487b53,0,4,28,2,1,4,2,1.1,0.6,0.6,14.3,37.3,49,25,3,14,100,1,11,1,13,1,23,1,12,3,14,3,13,1,13,2,12,1,18,51,1,50,0,3,51,0,1,51,0,1,50,11,1,22,0,1,50,0,3,22,0,1,51,0,3,13,0,2,13,0,0,51,50,16,50,"I felt like it was polite, as in I did not feel like I would feel bad if I got a question wrong.","Perceptions of AI feedback in studying for philosophy, and also growth of philosophy knowledge thru answering questions.",NA,sycophantic
ai,2026-05-14T06:40:37Z,2026-05-14T06:53:36Z,778,2026-05-14T06:53:36Z,R_8yxcPiOyj2QPMUp,69fcdcc506a4624ea2baf4ed,60,4,28,2,1,5,7,57.8,0.5,0.6,16.8,24.8,69,35,3,12,100,2,0,1,70,1,86,1,0,3,0,3,0,3,0,2,0,1,0,11,1,0,79,3,11,34,1,78,89,1,82,68,1,77,77,1,0,18,3,0,21,3,0,67,1,0,76,2,0,49,49,1,78,19,50,Helped me to think about concepts and to encourage me to want to learn more,"The feedback style and whether it helps to remember information, although the second part of the questions were phrased in a more complex way which made it hard to know which answer it was",NA,sycophantic
ai,2026-05-14T06:37:11Z,2026-05-14T07:31:38Z,3267,2026-05-14T07:31:39Z,R_2p0bz7DHACP3L42,69fc7940ae6d7214bcf925fe,87,4,23,2,7,3,1,65.7,0.9,0.7,62.1,58.4,54,48,3,41,100,3,100,1,7,2,26,1,100,1,67,1,100,1,32,1,48,1,100,100,3,50,52,1,100,72,1,26,48,1,90,87,1,100,100,3,34,66,3,37,47,1,22,53,1,39,43,1,86,91,89,70,52,85,50,clear provided infomation,how you can use AI to teach,n/a,sycophantic
ai,2026-05-14T06:36:56Z,2026-05-14T07:02:10Z,1513,2026-05-14T07:02:11Z,R_2Q450ZUBpAvz6EO,69e74378ac5ef3b1f3c148f0,79,4,27,1,1,4,3,73.4,0.3,0.5,50.5,50.3,69,55,3,37,100,1,99,2,16,1,66,3,88,2,84,3,80,1,17,2,18,3,0,20,1,72,64,3,22,19,1,23,81,3,76,95,1,77,80,3,20,79,2,50,74,1,80,94,2,7,79,1,76,67,69,10,81,32,52,"It was funny but made me more unsire of myself even though i got the first few questions right, needlessly antagonistic but that was enaging",confidence when confronted by antagonistic behaviour,"the slider was somewhat awkward to use, the small line was hard to place without any numbered indication",non_sycophantic
ai,2026-05-14T06:35:34Z,2026-05-14T06:49:37Z,843,2026-05-14T06:49:39Z,R_8hJPez0EsNTd6nd,6a00ee807c3af4de7f94c333,21,4,20,2,1,4,1,31,0.5,0.6,21.2,20.6,39,47,4,36,100,3,2,1,4,3,35,1,0,2,30,3,15,3,2,1,60,1,28,50,3,13,21,1,11,13,3,46,71,1,40,75,1,17,21,1,23,4,1,15,25,2,0,13,1,34,49,2,7,0,18,20,34,23,47,Not really,How AI feedback can effect human wellbeing/mindset and understanding of concepts,N/A,non_sycophantic
ai,2026-05-14T06:33:40Z,2026-05-14T07:04:24Z,1843,2026-05-14T07:04:25Z,R_85u1qTXSB2Uza3r,6a0325f3c6e7ac0e7a0890ed,59,4,46,1,1,3,3,89.8,0.4,0.4,5.2,3.6,85,48,3,18,100,2,0,2,0,3,0,1,0,3,10,3,15,1,0,2,9,1,0,30,3,2,100,3,21,92,1,11,100,2,0,100,1,0,88,1,2,94,3,0,72,2,0,84,1,0,86,3,0,0,82,20,83,16,50,It made me feel a bit less sure than I was,If negativity helps you to remember things better,N/A,non_sycophantic
ai,2026-05-14T06:32:57Z,2026-05-14T06:47:39Z,881,2026-05-14T06:47:40Z,R_2oBcCnyR7N4zjSN,6a05be248a339eca2b4bae15,65,4,20,2,1,3,3,39.1,0.6,0.8,36.8,52.6,51,21,3,64,100,3,8,1,91,1,55,1,52,3,2,3,23,2,0,1,69,2,4,60,3,82,51,1,48,35,1,87,63,1,25,40,1,62,20,1,61,38,3,36,19,1,32,10,1,72,66,1,21,42,49,41,45,25,49,It was a good confidence builder as it was very positive and directed towards learning instead of punishing you for being wrong.,I think you were testing whether the way in which AI feedback is delivered affects one's desire to learn and improve.,N/A,sycophantic
ai,2026-05-14T06:32:52Z,2026-05-14T06:45:04Z,732,2026-05-14T06:45:05Z,R_2MWHEWlXMVlPQV2,6a0104d13ae1c08b82367ea9,78,4,38,1,1,4,4,84.2,0.6,0.4,56.1,58.2,51,68,3,79,100,1,62,1,91,1,49,3,49,1,17,3,84,1,64,2,21,1,45,60,3,92,98,1,81,100,2,34,74,1,75,94,2,50,62,3,22,78,3,44,78,1,77,97,3,29,78,1,78,0,83,31,50,31,49,The way in gently corrected me without saying I was outright wrong made me want to discover more.,My understanding of philosphical concepts?,"This was a genuinely interesting survey, I actually learnt quite a lot.",sycophantic
ai,2026-05-14T06:31:42Z,2026-05-14T06:44:20Z,757,2026-05-14T06:44:21Z,R_8k1XvcvCK9gR3N5,69f48db3fec156c626488c64,0,4,20,2,7,3,6,6.3,0.3,0.2,0.2,5.5,100,29,3,0,100,1,2,2,0,2,0,1,0,3,0,3,0,3,0,1,0,2,0,10,1,9,2,1,7,16,2,11,9,3,8,0,3,4,15,3,9,5,3,0,4,2,0,2,2,7,0,2,0,0,10,20,26,13,51,Made me feel not very intelligent,How people learn with harsh negative feedback,NA,non_sycophantic
ai,2026-05-14T06:31:38Z,2026-05-14T06:53:15Z,1296,2026-05-14T06:53:16Z,R_8SetbXn3QV9cd7r,6a0452f29c92ccb56817f811,15,4,39,2,1,5,4,39.4,0.6,0.6,18.5,19.6,72,19,2,20,100,1,5,1,95,1,14,1,3,1,22,3,3,1,9,2,8,1,6,20,1,84,78,1,26,71,2,9,73,1,9,12,3,11,54,3,7,55,1,11,13,1,15,21,1,10,10,2,14,0,7,20,59,19,50,Affected my mood I think,The effect of the feedback on my responses,Not that I can think of!,non_sycophantic
ai,2026-05-14T06:31:33Z,2026-05-14T06:44:23Z,770,2026-05-14T06:44:24Z,R_8f8yCBhuCw8oSMx,6a01d6f267feb58905a93b39,59,4,18,2,1,3,3,41.9,0.5,0.6,6.6,36.5,31,30,4,15,100,3,0,1,24,1,14,3,0,1,0,3,13,1,0,2,0,2,0,30,3,21,56,3,40,77,2,34,18,1,62,33,1,20,55,1,14,31,1,54,69,1,41,27,1,72,22,2,7,0,31,40,10,16,49,It made me feel embarrassed for getting answers wrong and less interested in continuing the questions.,Whether the phrasing of AI responses impacts interest and motivation to look into topics,No,non_sycophantic
ai,2026-05-14T06:30:45Z,2026-05-14T06:51:06Z,1221,2026-05-14T06:51:07Z,R_82QpW33WnVuMaDS,69ee77ab82c1b5cd23280afb,64,4,40,2,1,4,3,46.8,0.7,0.5,63.6,67.4,85,66,3,63,100,3,76,1,73,2,67,1,44,1,85,2,57,1,47,2,41,1,83,60,3,74,28,1,80,66,2,21,21,1,92,78,3,62,4,1,76,52,1,89,66,2,50,43,1,86,46,3,44,65,64,60,92,45,52,just little,knowledge  overall,not today,sycophantic
ai,2026-05-14T06:30:02Z,2026-05-14T06:50:22Z,1220,2026-05-14T06:50:24Z,R_8Id5vPdhKHj3reM,6978cf4f9768c34a8fddcab0,52,4,19,2,1,3,7,10.1,0.2,0.2,2.7,21.8,65,0,3,13,100,1,0,3,0,2,3,2,0,3,0,3,11,1,0,2,0,2,0,20,3,63,23,3,71,16,1,8,7,2,20,2,3,25,18,1,11,0,2,9,2,2,0,16,3,4,17,3,7,0,0,40,44,7,51,it was mean and made me pay less attention to the corrections it was given and more attention to its sttitude,responses and reactions to the ai feedback to see if it affects how we learn,NA,non_sycophantic
ai,2026-05-14T06:29:47Z,2026-05-14T06:52:29Z,1361,2026-05-14T06:52:30Z,R_8FiCtZPbhq2e7Kx,6a01d7b6f6406c0ba8beba49,100,4,56,2,7,5,1,74.6,0.7,0.5,1.9,9.6,53,36,3,10,100,1,0,1,0,3,0,1,0,1,0,2,0,1,9,1,0,1,0,70,2,0,100,1,0,21,3,0,100,3,0,63,1,0,98,1,9,59,1,0,100,1,87,100,2,0,14,2,0,0,91,10,40,5,50,"Very negatively! The tone was patronising and condescending. For example, even though I'm not an expert on philosophy and have only read a tiny bit on it, plus studied Kant decades ago; I was actually quite proud of myself for getting many of the questions on the first part correct. But the tone from the AI and the use of ""sloppy"" and ""wrong again"" was a bit discouraging.",Perhaps AI's tone when it comes to responses.,NA,non_sycophantic
ai,2026-05-14T06:29:47Z,2026-05-14T06:45:13Z,925,2026-05-14T06:45:13Z,R_2zbzwCm3rlgY39o,6a00b44b83ccc6aa36b97720,0,4,29,1,1,4,3,6.5,0.6,0.6,13.4,43.3,35,34,3,0,100,3,0,1,0,1,0,3,0,3,0,3,51,1,0,2,51,1,32,40,1,70,14,3,59,0,1,60,0,3,21,0,1,46,0,1,15,0,2,46,0,1,8,51,1,86,0,2,22,0,0,40,40,0,48,The AI assistant was demotivating towards learning more.,Whether AI is an effective communicator of knowledge over raw facts.,NA,non_sycophantic
ai,2026-05-14T06:29:39Z,2026-05-14T06:45:08Z,929,2026-05-14T06:45:09Z,R_2jclwN6dnqiEKla,69f612c3e4c93c728fa8b5e7,0,4,27,1,1,4,3,8.1,0.4,0.5,0,69.5,65,43,3,0,100,2,0,1,0,1,0,2,0,2,0,3,0,3,0,2,0,1,0,40,3,100,81,1,59,0,1,100,0,3,100,0,3,16,0,1,100,0,2,20,0,1,100,0,1,0,0,3,100,0,0,60,91,32,50,"No, it didn't. I was mainly learning from it. I had no idea about the topics it was talking about.",How an aggressive AI influences people.,"No, thank you.",non_sycophantic
ai,2026-05-14T06:29:13Z,2026-05-14T06:39:44Z,631,2026-05-14T06:39:45Z,R_8SphHC2tqXechyM,6a03482f74c26e5875a5205b,100,4,35,2,1,5,5,94.8,0.7,0.6,34.1,23.1,98,45,3,25,100,3,87,1,99,1,32,1,5,3,0,3,32,1,0,1,58,2,3,60,1,55,92,3,8,95,3,6,98,1,19,99,1,53,95,2,0,96,2,3,96,1,7,94,1,72,97,1,8,0,86,30,93,41,51,Made me annoyed and want to get this over with.,reactions to feedback,NA,non_sycophantic
ai,2026-05-14T06:28:35Z,2026-05-14T06:50:36Z,1320,2026-05-14T06:50:36Z,R_8aCmcnIsnh5AQsF,6a00da30a4471aceb8a8fdd0,79,4,29,1,3,3,2,31.1,1,0.5,82.6,47.9,60,78,3,78,100,3,89,1,100,1,86,1,94,1,47,1,73,1,97,1,66,1,96,100,3,56,49,1,64,23,1,68,13,1,82,5,2,19,14,1,59,36,2,17,21,3,24,27,2,11,95,1,79,27,28,70,0,49,50,it hasnt.,knowledge on philosophy,NA,sycophantic
ai,2026-05-14T06:28:00Z,2026-05-14T07:00:48Z,1968,2026-05-14T07:00:49Z,R_2kUieGHtut4tLWh,69fc4a6096219a17ff81253f,61,4,28,1,1,7,2,79.4,0.4,0.6,62.1,62,62,68,4,40,100,1,67,2,63,1,45,1,69,2,57,3,77,1,62,2,53,1,88,40,1,56,83,1,64,89,2,37,88,3,85,79,1,88,80,1,64,72,3,28,85,1,64,65,1,80,73,3,54,0,80,60,59,47,50,"It made me laugh, but also correctly made me address my percieved understanding",The suitability of a brusqe chat bot,"A number on the slider, rather than blank, would be more useful",non_sycophantic
ai,2026-05-14T06:27:46Z,2026-05-14T06:47:27Z,1180,2026-05-14T06:47:27Z,R_6EmaLy2Ywy4qYKx,69f1000afaef4b5116a9e3ac,58,4,38,2,1,3,3,48.4,0.5,0.6,0,5.6,74,49,2,0,100,1,0,1,0,1,0,1,0,3,0,3,0,1,0,2,0,1,0,20,1,25,50,3,0,48,1,31,49,3,0,49,1,0,50,1,0,47,3,0,48,1,0,48,1,0,48,2,0,48,47,20,67,25,49,I wouldn't say it influenced me at all.,How negative feedback may help or not help,NA,non_sycophantic
ai,2026-05-14T06:27:13Z,2026-05-14T06:43:57Z,1003,2026-05-14T06:43:58Z,R_2U6qjoqw7AP4XXb,69f1c4fb4e97553e2d090e4f,0,4,30,1,1,4,4,24.3,0.5,0.4,28.1,40,96,23,4,35,100,2,37,1,56,3,54,2,25,1,0,3,34,1,3,1,10,1,27,31,3,62,55,1,76,31,3,50,23,2,34,8,1,29,5,1,19,0,3,57,31,1,15,12,3,33,51,2,25,0,27,31,92,36,52,"No influence, just correcting or confirming answers with background","Philosophical knowledge, of which I have little.",N/a,sycophantic
ai,2026-05-14T06:26:33Z,2026-05-14T06:45:25Z,1131,2026-05-14T06:45:26Z,R_2J8odC6loavfQJz,69f3b68053fe890f8a646b79,14,4,50,2,1,5,3,63,0.5,0.4,46.5,59.2,49,48,3,26,100,1,36,1,53,1,39,3,53,3,38,3,55,1,52,2,58,1,55,51,1,67,70,3,56,60,1,61,64,3,67,65,3,63,59,1,75,72,3,47,62,1,86,73,2,13,39,2,57,0,66,60,55,41,46,"Yes, it helped me break things down",How the AI helps,NA,sycophantic
ai,2026-05-14T06:26:26Z,2026-05-14T06:44:28Z,1082,2026-05-14T06:44:30Z,R_2EAguJEV5XCDhd8,6a0027b95c62b64d1cb7f340,68,4,43,2,1,3,2,50.6,0.6,0.5,17,49.2,82,61,3,21,100,2,9,1,15,2,9,1,3,1,10,3,83,1,0,1,16,3,4,50,1,95,66,3,36,66,1,65,57,3,55,59,3,55,45,1,29,28,1,30,45,1,84,54,3,18,35,2,25,0,51,70,86,62,48,no,how you can learn with ai,NA,non_sycophantic
